location,forecast_date,quantile,value,target,target_end_date,type
09,2021-05-03,0.4,45.82879478066833,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.45,48.46621177649108,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.5,50.239209694629174,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.55,52.300669115680954,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.6,55.14105101179352,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.65,57.51581687446665,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.7,60.57552614512625,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.75,64.57673092261207,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.8,68.6957661935738,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.85,73.37227882358825,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.9,80.58227680651898,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.95,87.3650938617999,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.975,97.37059123458661,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.99,119.19892708365244,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.01,0,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.025,0,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.05,0,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.1,0,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.15,0,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.2,1.9637724597963788,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.25,3.3553829085681666,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.3,4.430662145839461,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.35,5.090433381697175,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.4,6.077151907663879,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.45,6.6009079198151195,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.5,7.111930448620413,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.55,7.903626694841715,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.6,8.637303750475944,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.65,9.637310861446544,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.7,10.540524685773201,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.75,12.441709659341374,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.8,14.751225200226415,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.85,16.88395437142864,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.9,20.786207506530385,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.95,26.642557767520472,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.975,31.97645605540908,1 wk ahead inc death,2021-05-08,quantile
11,2021-05-03,0.99,39.26267724613618,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.01,0,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.025,0.7420887708666104,1 wk ahead inc death,2021-05-08,quantile
10,2021-05-03,0.05,4.3501587050350095,1 wk ahead inc death,2021-05-08,quantile
